datetime,height_m,type
2034-05-09 21:40:00,0.91,LW
2034-05-10 03:55:00,4.23,HW
2034-05-10 09:58:00,1.13,LW
2034-05-10 16:06:00,4.21,HW
2034-05-10 22:31:00,1.01,LW
2034-05-11 04:49:00,4.12,HW
2034-05-11 10:54:00,1.26,LW
2034-05-11 17:03:00,4.09,HW
2034-05-11 23:37:00,1.08,LW
2034-05-12 05:55:00,4.06,HW
2034-05-12 12:04:00,1.34,LW
2034-05-12 18:13:00,4.04,HW
2034-05-13 00:59:00,1.06,LW
2034-05-13 07:13:00,4.12,HW
2034-05-13 13:27:00,1.29,LW
2034-05-13 19:32:00,4.11,HW
2034-05-14 02:14:00,0.91,LW
2034-05-14 08:27:00,4.30,HW
2034-05-14 14:40:00,1.11,LW
2034-05-14 20:41:00,4.29,HW
2034-05-15 03:18:00,0.73,LW
2034-05-15 09:29:00,4.51,HW
2034-05-15 15:39:00,0.90,LW
2034-05-15 21:38:00,4.50,HW
2034-05-16 04:13:00,0.57,LW
2034-05-16 10:23:00,4.68,HW
2034-05-16 16:31:00,0.72,LW
2034-05-16 22:31:00,4.68,HW
2034-05-17 05:03:00,0.46,LW
2034-05-17 11:12:00,4.80,HW
2034-05-17 17:21:00,0.56,LW
2034-05-17 23:22:00,4.84,HW
2034-05-18 05:51:00,0.39,LW
2034-05-18 12:00:00,4.89,HW
2034-05-18 18:09:00,0.43,LW
2034-05-19 00:15:00,4.96,HW
2034-05-19 06:37:00,0.37,LW
2034-05-19 12:46:00,4.95,HW
2034-05-19 18:58:00,0.35,LW
2034-05-20 01:08:00,5.02,HW
2034-05-20 07:21:00,0.41,LW
2034-05-20 13:32:00,4.95,HW
2034-05-20 19:47:00,0.32,LW
2034-05-21 01:59:00,5.01,HW
2034-05-21 08:05:00,0.53,LW
2034-05-21 14:17:00,4.89,HW
2034-05-21 20:35:00,0.37,LW
2034-05-22 02:48:00,4.91,HW
2034-05-22 08:48:00,0.71,LW
2034-05-22 15:01:00,4.77,HW
2034-05-22 21:24:00,0.48,LW
2034-05-23 03:36:00,4.73,HW
2034-05-23 09:33:00,0.92,LW
2034-05-23 15:46:00,4.60,HW
2034-05-23 22:16:00,0.63,LW
2034-05-24 04:28:00,4.51,HW
2034-05-24 10:23:00,1.14,LW
2034-05-24 16:39:00,4.40,HW
2034-05-24 23:15:00,0.79,LW
2034-05-25 05:28:00,4.30,HW
2034-05-25 11:24:00,1.34,LW
2034-05-25 17:43:00,4.23,HW
2034-05-26 00:21:00,0.93,LW
2034-05-26 06:36:00,4.17,HW
2034-05-26 12:40:00,1.45,LW
2034-05-26 18:53:00,4.13,HW
2034-05-27 01:28:00,0.99,LW
2034-05-27 07:43:00,4.14,HW
2034-05-27 13:53:00,1.43,LW
2034-05-27 19:56:00,4.13,HW
2034-05-28 02:29:00,0.99,LW
2034-05-28 08:44:00,4.19,HW
2034-05-28 14:54:00,1.33,LW
2034-05-28 20:54:00,4.19,HW
2034-05-29 03:22:00,0.96,LW
2034-05-29 09:37:00,4.29,HW
2034-05-29 15:45:00,1.19,LW
2034-05-29 21:46:00,4.29,HW
2034-05-30 04:08:00,0.91,LW
2034-05-30 10:22:00,4.39,HW
2034-05-30 16:30:00,1.04,LW
2034-05-30 22:32:00,4.40,HW
2034-05-31 04:49:00,0.86,LW
2034-05-31 10:59:00,4.49,HW
2034-05-31 17:11:00,0.91,LW
2034-05-31 23:14:00,4.49,HW
2034-06-01 05:27:00,0.81,LW
2034-06-01 11:34:00,4.57,HW
2034-06-01 17:50:00,0.82,LW
2034-06-01 23:52:00,4.56,HW
2034-06-02 06:03:00,0.79,LW
2034-06-02 12:07:00,4.63,HW
2034-06-02 18:27:00,0.76,LW
2034-06-03 00:29:00,4.60,HW
2034-06-03 06:36:00,0.78,LW
2034-06-03 12:42:00,4.67,HW
2034-06-03 19:01:00,0.72,LW
2034-06-04 01:05:00,4.61,HW
2034-06-04 07:09:00,0.78,LW
2034-06-04 13:17:00,4.68,HW
2034-06-04 19:35:00,0.71,LW
2034-06-05 01:43:00,4.59,HW
2034-06-05 07:42:00,0.80,LW
2034-06-05 13:53:00,4.64,HW
2034-06-05 20:11:00,0.71,LW
2034-06-06 02:22:00,4.53,HW
2034-06-06 08:18:00,0.85,LW
2034-06-06 14:29:00,4.58,HW
2034-06-06 20:50:00,0.74,LW
2034-06-07 03:02:00,4.45,HW
2034-06-07 08:57:00,0.93,LW
2034-06-07 15:07:00,4.48,HW
2034-06-07 21:32:00,0.80,LW
2034-06-08 03:45:00,4.35,HW
2034-06-08 09:42:00,1.04,LW
2034-06-08 15:50:00,4.38,HW
2034-06-08 22:21:00,0.86,LW
2034-06-09 04:34:00,4.27,HW
2034-06-09 10:33:00,1.15,LW
2034-06-09 16:40:00,4.30,HW
2034-06-09 23:17:00,0.92,LW
2034-06-10 05:31:00,4.22,HW
2034-06-10 11:32:00,1.24,LW
2034-06-10 17:40:00,4.24,HW
2034-06-11 00:26:00,0.94,LW
2034-06-11 06:39:00,4.22,HW
2034-06-11 12:45:00,1.25,LW
2034-06-11 18:51:00,4.24,HW
2034-06-12 01:40:00,0.88,LW
2034-06-12 07:51:00,4.31,HW
2034-06-12 14:03:00,1.16,LW
2034-06-12 20:04:00,4.34,HW
2034-06-13 02:46:00,0.78,LW
2034-06-13 08:57:00,4.45,HW
2034-06-13 15:09:00,0.99,LW
2034-06-13 21:09:00,4.48,HW
2034-06-14 03:45:00,0.67,LW
2034-06-14 09:56:00,4.60,HW
2034-06-14 16:08:00,0.80,LW
2034-06-14 22:09:00,4.64,HW
2034-06-15 04:40:00,0.59,LW
2034-06-15 10:50:00,4.73,HW
2034-06-15 17:03:00,0.63,LW
2034-06-15 23:06:00,4.79,HW
2034-06-16 05:31:00,0.53,LW
2034-06-16 11:40:00,4.84,HW
2034-06-16 17:56:00,0.48,LW
2034-06-17 00:02:00,4.90,HW
2034-06-17 06:19:00,0.51,LW
2034-06-17 12:28:00,4.91,HW
2034-06-17 18:47:00,0.37,LW
2034-06-18 00:55:00,4.97,HW
2034-06-18 07:05:00,0.54,LW
2034-06-18 13:14:00,4.93,HW
2034-06-18 19:37:00,0.33,LW
2034-06-19 01:45:00,4.96,HW
2034-06-19 07:49:00,0.63,LW
2034-06-19 13:58:00,4.90,HW
2034-06-19 20:26:00,0.36,LW
2034-06-20 02:33:00,4.87,HW
2034-06-20 08:31:00,0.76,LW
2034-06-20 14:41:00,4.81,HW
2034-06-20 21:12:00,0.46,LW
2034-06-21 03:19:00,4.71,HW
2034-06-21 09:12:00,0.92,LW
2034-06-21 15:24:00,4.68,HW
2034-06-21 21:58:00,0.60,LW
2034-06-22 04:05:00,4.52,HW
2034-06-22 09:55:00,1.09,LW
2034-06-22 16:08:00,4.52,HW
2034-06-22 22:45:00,0.76,LW
2034-06-23 04:53:00,4.33,HW
2034-06-23 10:42:00,1.27,LW
2034-06-23 16:59:00,4.34,HW
2034-06-23 23:37:00,0.92,LW
2034-06-24 05:49:00,4.16,HW
2034-06-24 11:39:00,1.43,LW
2034-06-24 17:59:00,4.17,HW
2034-06-25 00:36:00,1.05,LW
2034-06-25 06:50:00,4.05,HW
2034-06-25 12:53:00,1.52,LW
2034-06-25 19:05:00,4.07,HW
2034-06-26 01:36:00,1.13,LW
2034-06-26 07:50:00,4.05,HW
2034-06-26 14:04:00,1.48,LW
2034-06-26 20:06:00,4.07,HW
2034-06-27 02:33:00,1.13,LW
2034-06-27 08:48:00,4.13,HW
2034-06-27 15:03:00,1.35,LW
2034-06-27 21:05:00,4.15,HW
2034-06-28 03:25:00,1.07,LW
2034-06-28 09:40:00,4.26,HW
2034-06-28 15:57:00,1.17,LW
2034-06-28 21:59:00,4.27,HW
2034-06-29 04:15:00,1.00,LW
2034-06-29 10:26:00,4.40,HW
2034-06-29 16:46:00,1.01,LW
2034-06-29 22:47:00,4.39,HW
2034-06-30 05:00:00,0.93,LW
2034-06-30 11:08:00,4.51,HW
2034-06-30 17:30:00,0.88,LW
2034-06-30 23:30:00,4.48,HW
2034-07-01 05:40:00,0.89,LW
2034-07-01 11:45:00,4.60,HW
2034-07-01 18:09:00,0.79,LW
2034-07-02 00:09:00,4.55,HW
2034-07-02 06:16:00,0.85,LW
2034-07-02 12:20:00,4.67,HW
2034-07-02 18:46:00,0.72,LW
2034-07-03 00:47:00,4.61,HW
2034-07-03 06:50:00,0.82,LW
2034-07-03 12:56:00,4.72,HW
2034-07-03 19:23:00,0.66,LW
2034-07-04 01:26:00,4.64,HW
2034-07-04 07:26:00,0.79,LW
2034-07-04 13:33:00,4.74,HW
2034-07-04 20:00:00,0.62,LW
2034-07-05 02:07:00,4.64,HW
2034-07-05 08:03:00,0.79,LW
2034-07-05 14:12:00,4.71,HW
2034-07-05 20:40:00,0.62,LW
2034-07-06 02:49:00,4.59,HW
2034-07-06 08:43:00,0.84,LW
2034-07-06 14:51:00,4.64,HW
2034-07-06 21:22:00,0.66,LW
2034-07-07 03:32:00,4.51,HW
2034-07-07 09:26:00,0.93,LW
2034-07-07 15:32:00,4.56,HW
2034-07-07 22:06:00,0.73,LW
2034-07-08 04:16:00,4.42,HW
2034-07-08 10:12:00,1.03,LW
2034-07-08 16:18:00,4.49,HW
2034-07-08 22:55:00,0.80,LW
2034-07-09 05:06:00,4.34,HW
2034-07-09 11:04:00,1.13,LW
2034-07-09 17:12:00,4.41,HW
2034-07-09 23:54:00,0.88,LW
2034-07-10 06:06:00,4.28,HW
2034-07-10 12:08:00,1.21,LW
2034-07-10 18:18:00,4.35,HW
2034-07-11 01:06:00,0.92,LW
2034-07-11 07:17:00,4.28,HW
2034-07-11 13:29:00,1.21,LW
2034-07-11 19:34:00,4.35,HW
2034-07-12 02:17:00,0.90,LW
2034-07-12 08:29:00,4.36,HW
2034-07-12 14:44:00,1.08,LW
2034-07-12 20:47:00,4.42,HW
2034-07-13 03:22:00,0.84,LW
2034-07-13 09:34:00,4.50,HW
2034-07-13 15:50:00,0.89,LW
2034-07-13 21:55:00,4.56,HW
2034-07-14 04:22:00,0.77,LW
2034-07-14 10:33:00,4.64,HW
2034-07-14 16:51:00,0.70,LW
2034-07-14 22:58:00,4.70,HW
2034-07-15 05:16:00,0.70,LW
2034-07-15 11:26:00,4.77,HW
2034-07-15 17:47:00,0.52,LW
2034-07-15 23:54:00,4.82,HW
2034-07-16 06:04:00,0.66,LW
2034-07-16 12:13:00,4.86,HW
2034-07-16 18:38:00,0.40,LW
2034-07-17 00:44:00,4.88,HW
2034-07-17 06:48:00,0.66,LW
2034-07-17 12:56:00,4.90,HW
2034-07-17 19:26:00,0.36,LW
2034-07-18 01:31:00,4.88,HW
2034-07-18 07:30:00,0.70,LW
2034-07-18 13:38:00,4.90,HW
2034-07-18 20:10:00,0.38,LW
2034-07-19 02:14:00,4.81,HW
2034-07-19 08:10:00,0.78,LW
2034-07-19 14:18:00,4.84,HW
2034-07-19 20:51:00,0.48,LW
2034-07-20 02:55:00,4.69,HW
2034-07-20 08:47:00,0.90,LW
2034-07-20 14:56:00,4.75,HW
2034-07-20 21:30:00,0.61,LW
2034-07-21 03:33:00,4.53,HW
2034-07-21 09:24:00,1.03,LW
2034-07-21 15:34:00,4.61,HW
2034-07-21 22:07:00,0.76,LW
2034-07-22 04:10:00,4.37,HW
2034-07-22 10:01:00,1.18,LW
2034-07-22 16:14:00,4.44,HW
2034-07-22 22:46:00,0.93,LW
2034-07-23 04:51:00,4.20,HW
2034-07-23 10:44:00,1.35,LW
2034-07-23 17:00:00,4.24,HW
2034-07-23 23:33:00,1.11,LW
2034-07-24 05:40:00,4.04,HW
2034-07-24 11:38:00,1.51,LW
2034-07-24 17:57:00,4.05,HW
2034-07-25 00:34:00,1.26,LW
2034-07-25 06:46:00,3.94,HW
2034-07-25 12:59:00,1.59,LW
2034-07-25 19:11:00,3.95,HW
2034-07-26 01:42:00,1.32,LW
2034-07-26 07:57:00,3.96,HW
2034-07-26 14:19:00,1.51,LW
2034-07-26 20:22:00,3.99,HW
2034-07-27 02:46:00,1.27,LW
2034-07-27 09:00:00,4.10,HW
2034-07-27 15:23:00,1.32,LW
2034-07-27 21:26:00,4.13,HW
2034-07-28 03:44:00,1.16,LW
2034-07-28 09:55:00,4.29,HW
2034-07-28 16:19:00,1.10,LW
2034-07-28 22:22:00,4.29,HW
2034-07-29 04:35:00,1.05,LW
2034-07-29 10:42:00,4.45,HW
2034-07-29 17:08:00,0.93,LW
2034-07-29 23:09:00,4.43,HW
2034-07-30 05:19:00,0.97,LW
2034-07-30 11:23:00,4.58,HW
2034-07-30 17:50:00,0.79,LW
2034-07-30 23:50:00,4.54,HW
2034-07-31 05:57:00,0.89,LW
2034-07-31 11:59:00,4.68,HW
2034-07-31 18:29:00,0.69,LW
2034-08-01 00:29:00,4.64,HW
2034-08-01 06:33:00,0.82,LW
2034-08-01 12:34:00,4.77,HW
2034-08-01 19:06:00,0.59,LW
2034-08-02 01:08:00,4.73,HW
2034-08-02 07:09:00,0.75,LW
2034-08-02 13:12:00,4.83,HW
2034-08-02 19:45:00,0.52,LW
2034-08-03 01:50:00,4.76,HW
2034-08-03 07:47:00,0.72,LW
2034-08-03 13:52:00,4.84,HW
2034-08-03 20:24:00,0.50,LW
2034-08-04 02:32:00,4.74,HW
2034-08-04 08:27:00,0.75,LW
2034-08-04 14:32:00,4.79,HW
2034-08-04 21:04:00,0.55,LW
2034-08-05 03:14:00,4.65,HW
2034-08-05 09:08:00,0.83,LW
2034-08-05 15:13:00,4.72,HW
2034-08-05 21:45:00,0.64,LW
2034-08-06 03:55:00,4.54,HW
2034-08-06 09:51:00,0.94,LW
2034-08-06 15:57:00,4.64,HW
2034-08-06 22:29:00,0.76,LW
2034-08-07 04:41:00,4.43,HW
2034-08-07 10:39:00,1.06,LW
2034-08-07 16:49:00,4.52,HW
2034-08-07 23:23:00,0.90,LW
2034-08-08 05:37:00,4.31,HW
2034-08-08 11:41:00,1.19,LW
2034-08-08 17:55:00,4.39,HW
2034-08-09 00:35:00,1.04,LW
2034-08-09 06:49:00,4.23,HW
2034-08-09 13:05:00,1.25,LW
2034-08-09 19:15:00,4.30,HW
2034-08-10 01:53:00,1.09,LW
2034-08-10 08:07:00,4.26,HW
2034-08-10 14:28:00,1.15,LW
2034-08-10 20:35:00,4.34,HW
2034-08-11 03:07:00,1.05,LW
2034-08-11 09:19:00,4.40,HW
2034-08-11 15:42:00,0.95,LW
2034-08-11 21:51:00,4.48,HW
2034-08-12 04:12:00,0.96,LW
2034-08-12 10:22:00,4.58,HW
2034-08-12 16:47:00,0.73,LW
2034-08-12 22:56:00,4.65,HW
2034-08-13 05:05:00,0.86,LW
2034-08-13 11:15:00,4.72,HW
2034-08-13 17:41:00,0.56,LW
2034-08-13 23:48:00,4.76,HW
2034-08-14 05:50:00,0.80,LW
2034-08-14 11:59:00,4.81,HW
2034-08-14 18:27:00,0.46,LW
2034-08-15 00:33:00,4.81,HW
2034-08-15 06:30:00,0.75,LW
2034-08-15 12:38:00,4.87,HW
2034-08-15 19:08:00,0.42,LW
2034-08-16 01:13:00,4.81,HW
2034-08-16 07:08:00,0.75,LW
2034-08-16 13:14:00,4.89,HW
2034-08-16 19:46:00,0.45,LW
2034-08-17 01:49:00,4.76,HW
2034-08-17 07:45:00,0.79,LW
2034-08-17 13:51:00,4.86,HW
2034-08-17 20:22:00,0.53,LW
2034-08-18 02:23:00,4.69,HW
2034-08-18 08:20:00,0.87,LW
2034-08-18 14:27:00,4.79,HW
2034-08-18 20:54:00,0.66,LW
2034-08-19 02:56:00,4.58,HW
2034-08-19 08:53:00,0.98,LW
2034-08-19 15:02:00,4.67,HW
2034-08-19 21:25:00,0.80,LW
2034-08-20 03:28:00,4.45,HW
2034-08-20 09:25:00,1.11,LW
2034-08-20 15:37:00,4.51,HW
2034-08-20 21:57:00,0.96,LW
2034-08-21 04:02:00,4.29,HW
2034-08-21 10:01:00,1.26,LW
2034-08-21 16:15:00,4.32,HW
2034-08-21 22:36:00,1.15,LW
2034-08-22 04:42:00,4.12,HW
2034-08-22 10:45:00,1.43,LW
2034-08-22 17:01:00,4.10,HW
2034-08-22 23:27:00,1.36,LW
2034-08-23 05:33:00,3.95,HW
2034-08-23 11:46:00,1.58,LW
2034-08-23 18:05:00,3.91,HW
2034-08-24 00:39:00,1.50,LW
2034-08-24 06:51:00,3.85,HW
2034-08-24 13:22:00,1.61,LW
2034-08-24 19:33:00,3.85,HW
2034-08-25 02:02:00,1.50,LW
2034-08-25 08:18:00,3.95,HW
2034-08-25 14:45:00,1.44,LW
2034-08-25 20:52:00,4.00,HW
2034-08-26 03:12:00,1.35,LW
2034-08-26 09:23:00,4.17,HW
2034-08-26 15:49:00,1.18,LW
2034-08-26 21:56:00,4.24,HW
2034-08-27 04:09:00,1.17,LW
2034-08-27 10:14:00,4.40,HW
2034-08-27 16:42:00,0.94,LW
2034-08-27 22:46:00,4.45,HW
2034-08-28 04:55:00,1.02,LW
2034-08-28 10:58:00,4.57,HW
2034-08-28 17:26:00,0.77,LW
2034-08-28 23:29:00,4.61,HW
2034-08-29 05:35:00,0.91,LW
2034-08-29 11:35:00,4.70,HW
2034-08-29 18:06:00,0.63,LW
2034-08-30 00:08:00,4.74,HW
2034-08-30 06:12:00,0.80,LW
2034-08-30 12:11:00,4.81,HW
2034-08-30 18:45:00,0.52,LW
2034-08-31 00:48:00,4.84,HW
2034-08-31 06:49:00,0.71,LW
2034-08-31 12:48:00,4.90,HW
2034-08-31 19:23:00,0.44,LW
2034-09-01 01:29:00,4.89,HW
2034-09-01 07:28:00,0.66,LW
2034-09-01 13:29:00,4.94,HW
2034-09-01 20:02:00,0.43,LW
2034-09-02 02:10:00,4.87,HW
2034-09-02 08:08:00,0.67,LW
2034-09-02 14:11:00,4.92,HW
2034-09-02 20:41:00,0.49,LW
2034-09-03 02:51:00,4.78,HW
2034-09-03 08:49:00,0.74,LW
2034-09-03 14:54:00,4.85,HW
2034-09-03 21:21:00,0.61,LW
2034-09-04 03:32:00,4.65,HW
2034-09-04 09:32:00,0.86,LW
2034-09-04 15:40:00,4.74,HW
2034-09-04 22:04:00,0.79,LW
2034-09-05 04:17:00,4.49,HW
2034-09-05 10:20:00,1.00,LW
2034-09-05 16:34:00,4.57,HW
2034-09-05 22:58:00,1.00,LW
2034-09-06 05:13:00,4.32,HW
2034-09-06 11:24:00,1.17,LW
2034-09-06 17:42:00,4.38,HW
2034-09-07 00:11:00,1.21,LW
2034-09-07 06:28:00,4.19,HW
2034-09-07 12:51:00,1.25,LW
2034-09-07 19:04:00,4.26,HW
2034-09-08 01:36:00,1.30,LW
2034-09-08 07:50:00,4.20,HW
2034-09-08 14:18:00,1.15,LW
2034-09-08 20:30:00,4.31,HW
2034-09-09 02:56:00,1.24,LW
2034-09-09 09:06:00,4.36,HW
2034-09-09 15:38:00,0.94,LW
2034-09-09 21:50:00,4.49,HW
2034-09-10 04:02:00,1.10,LW
2034-09-10 10:11:00,4.55,HW
2034-09-10 16:40:00,0.73,LW
2034-09-10 22:50:00,4.66,HW
2034-09-11 04:52:00,0.98,LW
2034-09-11 11:02:00,4.69,HW
2034-09-11 17:29:00,0.60,LW
2034-09-11 23:37:00,4.74,HW
2034-09-12 05:32:00,0.90,LW
2034-09-12 11:43:00,4.78,HW
2034-09-12 18:08:00,0.54,LW
2034-09-13 00:16:00,4.77,HW
2034-09-13 06:08:00,0.83,LW
2034-09-13 12:16:00,4.83,HW
2034-09-13 18:43:00,0.53,LW
2034-09-14 00:49:00,4.77,HW
2034-09-14 06:44:00,0.79,LW
2034-09-14 12:48:00,4.87,HW
2034-09-14 19:17:00,0.55,LW
2034-09-15 01:18:00,4.76,HW
2034-09-15 07:19:00,0.79,LW
2034-09-15 13:22:00,4.87,HW
2034-09-15 19:49:00,0.61,LW
2034-09-16 01:49:00,4.73,HW
2034-09-16 07:53:00,0.84,LW
2034-09-16 13:58:00,4.81,HW
2034-09-16 20:18:00,0.72,LW
2034-09-17 02:20:00,4.65,HW
2034-09-17 08:24:00,0.94,LW
2034-09-17 14:32:00,4.69,HW
2034-09-17 20:47:00,0.85,LW
2034-09-18 02:51:00,4.54,HW
2034-09-18 08:53:00,1.05,LW
2034-09-18 15:05:00,4.54,HW
2034-09-18 21:16:00,1.00,LW
2034-09-19 03:22:00,4.39,HW
2034-09-19 09:26:00,1.17,LW
2034-09-19 15:39:00,4.36,HW
2034-09-19 21:52:00,1.18,LW
2034-09-20 03:58:00,4.22,HW
2034-09-20 10:06:00,1.32,LW
2034-09-20 16:22:00,4.16,HW
2034-09-20 22:38:00,1.39,LW
2034-09-21 04:44:00,4.04,HW
2034-09-21 11:00:00,1.48,LW
2034-09-21 17:19:00,3.95,HW
2034-09-21 23:40:00,1.58,LW
2034-09-22 05:47:00,3.87,HW
2034-09-22 12:20:00,1.59,LW
2034-09-22 18:38:00,3.83,HW
2034-09-23 01:05:00,1.65,LW
2034-09-23 07:21:00,3.86,HW
2034-09-23 13:58:00,1.48,LW
2034-09-23 20:12:00,3.95,HW
2034-09-24 02:32:00,1.51,LW
2034-09-24 08:43:00,4.07,HW
2034-09-24 15:11:00,1.22,LW
2034-09-24 21:23:00,4.22,HW
2034-09-25 03:36:00,1.27,LW
2034-09-25 09:40:00,4.34,HW
2034-09-25 16:08:00,0.95,LW
2034-09-25 22:17:00,4.49,HW
2034-09-26 04:25:00,1.06,LW
2034-09-26 10:26:00,4.56,HW
2034-09-26 16:56:00,0.74,LW
2034-09-26 23:02:00,4.69,HW
2034-09-27 05:07:00,0.89,LW
2034-09-27 11:06:00,4.72,HW
2034-09-27 17:38:00,0.59,LW
2034-09-27 23:42:00,4.83,HW
2034-09-28 05:47:00,0.77,LW
2034-09-28 11:44:00,4.86,HW
2034-09-28 18:18:00,0.48,LW
2034-09-29 00:22:00,4.93,HW
2034-09-29 06:27:00,0.66,LW
2034-09-29 12:23:00,4.97,HW
2034-09-29 18:59:00,0.41,LW
2034-09-30 01:04:00,4.98,HW
2034-09-30 07:08:00,0.60,LW
2034-09-30 13:06:00,5.04,HW
2034-09-30 19:38:00,0.40,LW
2034-10-01 01:46:00,4.97,HW
2034-10-01 07:50:00,0.59,LW
2034-10-01 13:52:00,5.03,HW
2034-10-01 20:18:00,0.48,LW
2034-10-02 02:28:00,4.89,HW
2034-10-02 08:32:00,0.65,LW
2034-10-02 14:39:00,4.95,HW
2034-10-02 20:58:00,0.64,LW
2034-10-03 03:10:00,4.74,HW
2034-10-03 09:17:00,0.77,LW
2034-10-03 15:29:00,4.81,HW
2034-10-03 21:42:00,0.86,LW
2034-10-04 03:56:00,4.56,HW
2034-10-04 10:08:00,0.93,LW
2034-10-04 16:24:00,4.60,HW
2034-10-04 22:37:00,1.12,LW
2034-10-05 04:52:00,4.36,HW
2034-10-05 11:15:00,1.10,LW
2034-10-05 17:33:00,4.38,HW
2034-10-05 23:50:00,1.36,LW
2034-10-06 06:08:00,4.19,HW
2034-10-06 12:40:00,1.18,LW
2034-10-06 18:55:00,4.26,HW
2034-10-07 01:18:00,1.46,LW
2034-10-07 07:31:00,4.19,HW
2034-10-07 14:06:00,1.11,LW
2034-10-07 20:21:00,4.32,HW
2034-10-08 02:40:00,1.37,LW
2034-10-08 08:46:00,4.33,HW
2034-10-08 15:22:00,0.93,LW
2034-10-08 21:36:00,4.50,HW
2034-10-09 03:43:00,1.21,LW
2034-10-09 09:50:00,4.50,HW
2034-10-09 16:22:00,0.77,LW
2034-10-09 22:32:00,4.64,HW
2034-10-10 04:31:00,1.08,LW
2034-10-10 10:40:00,4.63,HW
2034-10-10 17:07:00,0.70,LW
2034-10-10 23:16:00,4.70,HW
2034-10-11 05:09:00,0.98,LW
2034-10-11 11:19:00,4.71,HW
2034-10-11 17:42:00,0.67,LW
2034-10-11 23:51:00,4.72,HW
2034-10-12 05:44:00,0.89,LW
2034-10-12 11:51:00,4.77,HW
2034-10-12 18:14:00,0.66,LW
2034-10-13 00:19:00,4.75,HW
2034-10-13 06:19:00,0.82,LW
2034-10-13 12:22:00,4.83,HW
2034-10-13 18:45:00,0.66,LW
2034-10-14 00:45:00,4.77,HW
2034-10-14 06:54:00,0.80,LW
2034-10-14 12:56:00,4.84,HW
2034-10-14 19:16:00,0.70,LW
2034-10-15 01:16:00,4.77,HW
2034-10-15 07:27:00,0.83,LW
2034-10-15 13:31:00,4.80,HW
2034-10-15 19:45:00,0.78,LW
2034-10-16 01:48:00,4.71,HW
2034-10-16 07:58:00,0.90,LW
2034-10-16 14:05:00,4.69,HW
2034-10-16 20:14:00,0.90,LW
2034-10-17 02:19:00,4.61,HW
2034-10-17 08:27:00,0.99,LW
2034-10-17 14:38:00,4.55,HW
2034-10-17 20:44:00,1.03,LW
2034-10-18 02:50:00,4.48,HW
2034-10-18 08:59:00,1.09,LW
2034-10-18 15:12:00,4.39,HW
2034-10-18 21:18:00,1.18,LW
2034-10-19 03:23:00,4.33,HW
2034-10-19 09:38:00,1.20,LW
2034-10-19 15:53:00,4.22,HW
2034-10-19 22:01:00,1.36,LW
2034-10-20 04:07:00,4.16,HW
2034-10-20 10:29:00,1.34,LW
2034-10-20 16:47:00,4.04,HW
2034-10-20 22:58:00,1.54,LW
2034-10-21 05:05:00,3.99,HW
2034-10-21 11:38:00,1.45,LW
2034-10-21 17:56:00,3.92,HW
2034-10-22 00:12:00,1.65,LW
2034-10-22 06:21:00,3.90,HW
2034-10-22 13:08:00,1.41,LW
2034-10-22 19:23:00,3.98,HW
2034-10-23 01:41:00,1.58,LW
2034-10-23 07:51:00,4.02,HW
2034-10-23 14:28:00,1.21,LW
2034-10-23 20:42:00,4.22,HW
2034-10-24 02:55:00,1.34,LW
2034-10-24 08:58:00,4.27,HW
2034-10-24 15:30:00,0.95,LW
2034-10-24 21:40:00,4.50,HW
2034-10-25 03:50:00,1.10,LW
2034-10-25 09:49:00,4.52,HW
2034-10-25 16:22:00,0.74,LW
2034-10-25 22:29:00,4.72,HW
2034-10-26 04:37:00,0.90,LW
2034-10-26 10:34:00,4.72,HW
2034-10-26 17:08:00,0.59,LW
2034-10-26 23:13:00,4.86,HW
2034-10-27 05:21:00,0.75,LW
2034-10-27 11:16:00,4.88,HW
2034-10-27 17:51:00,0.48,LW
2034-10-27 23:55:00,4.96,HW
2034-10-28 06:04:00,0.63,LW
2034-10-28 12:00:00,5.01,HW
2034-10-28 18:34:00,0.42,LW
2034-10-29 00:38:00,5.02,HW
2034-10-29 06:49:00,0.54,LW
2034-10-29 12:48:00,5.09,HW
2034-10-29 19:16:00,0.43,LW
2034-10-30 01:22:00,5.02,HW
2034-10-30 07:33:00,0.52,LW
2034-10-30 13:38:00,5.09,HW
2034-10-30 19:57:00,0.52,LW
2034-10-31 02:06:00,4.95,HW
2034-10-31 08:19:00,0.56,LW
2034-10-31 14:29:00,5.01,HW
2034-10-31 20:40:00,0.69,LW
2034-11-01 02:50:00,4.81,HW
2034-11-01 09:06:00,0.67,LW
2034-11-01 15:20:00,4.85,HW
2034-11-01 21:25:00,0.92,LW
2034-11-02 03:37:00,4.63,HW
2034-11-02 10:00:00,0.82,LW
2034-11-02 16:15:00,4.63,HW
2034-11-02 22:18:00,1.19,LW
2034-11-03 04:32:00,4.42,HW
2034-11-03 11:05:00,0.98,LW
2034-11-03 17:20:00,4.40,HW
2034-11-03 23:26:00,1.42,LW
2034-11-04 05:44:00,4.24,HW
2034-11-04 12:22:00,1.09,LW
2034-11-04 18:38:00,4.27,HW
2034-11-05 00:50:00,1.53,LW
2034-11-05 07:03:00,4.19,HW
2034-11-05 13:42:00,1.07,LW
2034-11-05 19:56:00,4.29,HW
2034-11-06 02:09:00,1.48,LW
2034-11-06 08:14:00,4.26,HW
2034-11-06 14:52:00,0.98,LW
